Sections Found,,,,,,,,,,,,,,,,,,,
RIM-Recording Industry,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
C,13760,RIM,4320,1,24M,3,Concert Promotion and Touring,TR,01:00 pm-02:25 pm,35,37,-2,0,0,0,Paul D Fischer (P),01/17-05/04,BAS S336,ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,14138,RIM,4320,D01,24M,3,Concert Promotion and Touring,,TBA,20,21,-1,0,0,0,Richard Barnet (P),01/17-05/04,TBA TBA,Distance Learning and ETRI RIM Classes and Media Entertainment Course Fee and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
C,10994,RIM,4320,D02,24M,3,Concert Promotion and Touring,,TBA,20,20,0,0,0,0,Richard Barnet (P),01/17-05/04,TBA TBA,Distance Learning and ETRI RIM Classes and Media Entertainment Course Fee and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
NR,13313,RIM,4330,1,24M,3,(EXL) Sound Reinforcement,MW,12:40 pm-02:05 pm,14,11,3,0,0,0,Frank C Baird (P),01/17-05/04,BRAGG 180,Experiential Learning and ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,14426,RIM,4330,2,24M,3,(EXL) Sound Reinforcement,TR,09:40 am-11:05 am,14,14,0,0,0,0,Frank C Baird (P),01/17-05/04,BRAGG 180,Experiential Learning and ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
NR,16726,RIM,4335,1,24M,3,Advanced Sound Reinforcement,M,02:40 pm-05:40 pm,12,10,2,0,0,0,Frank C Baird (P),01/17-05/04,BRAGG 174,Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,14365,RIM,4390,1,24M,3,Ableton Live Production,TR,01:00 pm-02:25 pm,12,12,0,0,0,0,Misty Joy Jones (P),01/17-05/04,BRAGG 130,ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,10995,RIM,4400,1,24M,3,Recording Studio Techniques,MW,02:20 pm-03:45 pm,10,10,0,0,0,0,Eben Stone Powell (P),01/17-05/04,EZEL 100,Tutoring Courses and ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10996,RIM,4400,2,24M,3,Recording Studio Techniques,TR,01:00 pm-02:25 pm,10,9,1,0,0,0,Daudi E Fletcher (P),01/17-05/04,EZEL 101,Tutoring Courses and ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,10998,RIM,4400,4,24M,3,Recording Studio Techniques,TR,11:20 am-12:45 pm,10,10,0,0,0,0,Daudi E Fletcher (P),01/17-05/04,EZEL 101,Tutoring Courses and ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,10999,RIM,4400,5,24M,3,Recording Studio Techniques,MW,12:40 pm-02:05 pm,10,10,0,0,0,0,Michael L Hanson (P),01/17-05/04,EZEL 100,Tutoring Courses and ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
NR,15631,RIM,4400,7,24M,3,Recording Studio Techniques,TR,02:40 pm-04:05 pm,10,9,1,0,0,0,Eben Stone Powell (P),01/17-05/04,EZEL 101,Tutoring Courses and ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,15404,RIM,4420,1,24M,3,Talent Agency Fundamentals,TR,11:20 am-12:45 pm,30,30,0,0,0,0,Gloria E Green (P),01/17-05/04,BRAGG 149,Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
NR,16728,RIM,4440,1,24M,3,Critical Listening,MWF,09:10 am-10:05 am,20,19,1,0,0,0,Michael L Hanson (P),01/17-05/04,BRAGG 180,ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
