Sections Found,,,,,,,,,,,,,,,,,,,
ACTG-Accounting,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,10425,ACTG,3110,1,24M,3,Intermediate Accounting I,MW,12:40 pm-02:05 pm,40,25,15,0,0,0,Stanley Joe Clark (P),01/17-05/04,BAS S330,Tutoring Courses and College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10427,ACTG,3110,2,24M,3,Intermediate Accounting I,M,06:00 pm-09:00 pm,40,10,30,0,0,0,Denise Marie Leggett (P),01/17-05/04,BAS S316,Tutoring Courses and College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10428,ACTG,3110,3,24M,3,Intermediate Accounting I,TR,01:00 pm-02:25 pm,40,20,20,0,0,0,Denise Marie Leggett (P),01/17-05/04,BAS S301,Tutoring Courses and College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,15372,ACTG,3110,4,24M,3,Intermediate Accounting I,TR,02:40 pm-04:05 pm,40,11,29,0,0,0,Denise Marie Leggett (P),01/17-05/04,BAS S301,Tutoring Courses and College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10430,ACTG,3120,1,24M,3,Intermediate Accounting II,TR,09:40 am-11:05 am,40,38,2,0,0,0,Terry J Ward (P),01/17-05/04,BAS S301,Tutoring Courses and College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10432,ACTG,3120,2,24M,3,Intermediate Accounting II,TR,11:20 am-12:45 pm,40,15,25,0,0,0,Terry J Ward (P),01/17-05/04,BAS S301,Tutoring Courses and College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10433,ACTG,3120,3,24M,3,Intermediate Accounting II,T,06:00 pm-09:00 pm,40,23,17,0,0,0,Paula Bevels Thomas (P),01/17-05/04,BAS S324,Tutoring Courses and College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10434,ACTG,3310,1,24M,3,Cost Accounting,TR,01:00 pm-02:25 pm,36,34,2,0,0,0,Tammy Renai Ezell Bahmanziari (P),01/17-05/04,BAS S308,Tutoring Courses and College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,10436,ACTG,3310,2,24M,3,Cost Accounting,T,06:00 pm-09:00 pm,36,19,17,0,0,0,Tammy Renai Ezell Bahmanziari (P),01/17-05/04,BAS S308,Tutoring Courses and College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,12231,ACTG,4310,1,24M,3,Advanced Cost Accounting,TR,02:40 pm-04:05 pm,36,19,17,0,0,0,Tammy Renai Ezell Bahmanziari (P),01/17-05/04,BAS S308,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
