Sections Found,,,,,,,,,,,,,,,,,,,
COMM-Comm Studies(MTSU & TN e),,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
C,11908,COMM,3010,R50,14R,3,Integrated Corporate Comm,,TBA,0,16,-16,0,0,0,RODP Faculty (P),01/17-05/03,TBA TBA,TN eCampus (formerly RODP) and Credit from 4-Year College and Upper-Division Work
C,14102,COMM,3050,1,24M,3,(EXL)Listening,MWF,10:20 am-11:15 am,10,10,0,28,28,0,Janet Kay McCormick (P),01/17-05/04,BDA 314,Experiential Learning and Credit from 4-Year College and Upper-Division Work
NR,12344,COMM,3220,1,24M,3,(EXL)Small Group Communication,MWF,11:30 am-12:25 pm,28,26,2,0,0,0,Bethany A Hoppe (P),01/17-05/04,BDA 320,Experiential Learning and Credit from 4-Year College and Upper-Division Work
NR,12371,COMM,3220,2,24M,3,(EXL)Small Group Communication,TR,02:40 pm-04:05 pm,28,22,6,0,0,0,Yang Soo Kim (P),01/17-05/04,BDA 214,Experiential Learning and Credit from 4-Year College and Upper-Division Work
C,16385,COMM,3220,3,24M,3,(EXL)Small Group Communication,TR,11:20 am-12:45 pm,20,20,0,0,0,0,Yang Soo Kim (P),01/17-05/04,BDA 314,Experiential Learning and Credit from 4-Year College and Upper-Division Work
NR,16647,COMM,3220,4,24M,3,Small Group Communication,MW,02:20 pm-03:45 pm,25,18,7,0,0,0,Katie Green Gruber (P),01/17-05/04,BAS S274,Credit from 4-Year College and Upper-Division Work
C,14974,COMM,3220,D01,24M,3,(EXL)Small Group Communication,,TBA,27,27,0,0,0,0,Elizabeth Stephens (P),01/17-05/04,TBA TBA,Distance Learning and Experiential Learning and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
NR,16386,COMM,3225,1,24M,3,Gender Communication,MWF,11:30 am-12:25 pm,30,23,7,0,0,0,L'Oreal Jarvis Stephens (P),01/17-05/04,BAS S275,Women's & Gender Studies and Global Studies-Gender and Credit from 4-Year College and Upper-Division Work
NR,11170,COMM,3300,1,24M,3,Communication Theory in Films,MW,04:10 pm-05:35 pm,30,12,18,0,0,0,Linda Gail Seward (P),01/17-05/04,BDA 320,Credit from 4-Year College and Upper-Division Work
NR,16646,COMM,3300,3,24M,3,Communication Theory in Films,TR,09:40 am-11:05 am,30,29,1,0,0,0,Bethany A Hoppe (P),01/17-05/04,BDA 320,Credit from 4-Year College and Upper-Division Work
NR,12545,COMM,3340,1,24M,3,(EXL) Interview Communication,MW,12:40 pm-02:05 pm,20,19,1,0,0,0,Kaylene Ann Gebert (P),01/17-05/04,HONR 218,Experiential Learning and Credit from 4-Year College and Upper-Division Work
NR,14103,COMM,3400,1,24M,3,Romantic Relationship Communication,MWF,11:30 am-12:25 pm,25,16,9,0,0,0,Xiaowei Shi (P),01/17-05/04,COE 251,Credit from 4-Year College and Upper-Division Work
C,13421,COMM,3560,1,24M,3,(EXL)Intercultural Communication,TR,09:40 am-11:05 am,20,20,0,0,0,0,Yang Soo Kim (P),01/17-05/04,SAG 208,Experiential Learning and Global Studies-Human Diversity and Credit from 4-Year College and Upper-Division Work
C,14982,COMM,3560,2,24M,3,(EXL)Intercultural Communication,MW,02:20 pm-03:45 pm,20,21,-1,0,0,0,Yang Soo Kim (P),01/17-05/04,BAS S279,Experiential Learning and Global Studies-Human Diversity and Credit from 4-Year College and Upper-Division Work
C,11909,COMM,3560,R50,24R,3,Intercultural Communication,,TBA,0,20,-20,0,0,0,"RODP Faculty (P), Lindsey M Bier",01/17-05/03,TBA TBA,TN eCampus (formerly RODP) and AAS Possible Course and Credit from 4-Year College and Upper-Division Work
NR,13813,COMM,3620,1,24M,1,Applied Communication,,TBA,5,3,2,0,0,0,Patrick G Richey (P),01/17-05/04,TBA TBA,Credit from 4-Year College and Upper-Division Work
NR,12370,COMM,4320,1,24M,3,(EXL) Theories of Persuasive Communication,MW,12:40 pm-02:05 pm,20,18,2,0,0,0,Linda Gail Seward (P),01/17-05/04,LRC 208,Experiential Learning and Credit from 4-Year College and Upper-Division Work
C,12057,COMM,4410,R50,14R,3,Conflict Resolution and Negotiation,,TBA,0,23,-23,0,0,0,RODP Faculty (P),01/17-05/03,TBA TBA,TN eCampus (formerly RODP) and Credit from 4-Year College and Upper-Division Work
C,11172,COMM,4650,1,24M,3,"History, Theory, and Criticism of Rhetoric",TR,11:20 am-12:45 pm,20,22,-2,0,0,0,Patrick G Richey (P),01/17-05/04,COE 244,MT Engage and Credit from 4-Year College and Upper-Division Work
NR,11173,COMM,4700,1,24M,3,Senior Seminar in Communication,TR,09:40 am-11:05 am,20,11,9,0,0,0,Kaylene Ann Gebert (P),01/17-05/04,HONR 218,Credit from 4-Year College and Upper-Division Work
NR,13771,COMM,4900,1,24M,3,(EXL)Internship in Communication,,TBA,15,2,13,0,0,0,Kaylene Ann Gebert (P),01/17-05/04,TBA TBA,Experiential Learning and Credit from 4-Year College and Upper-Division Work
C,17657,COMM,4900,2,24M,1,Internship in Communication Studies,,TBA,1,1,0,0,0,0,Kaylene Ann Gebert (P),01/17-05/04,TBA TBA,Credit from 4-Year College and Upper-Division Work
C,11910,COMM,4910,R50,11R,3,Public Relations Campaigns,,TBA,0,2,-2,0,0,0,RODP Faculty (P),01/17-05/03,TBA TBA,TN eCampus (formerly RODP) and Credit from 4-Year College and Upper-Division Work
C,12304,COMM,6110,R50,14R,3,Leadership and Communication,,TBA,0,3,-3,0,0,0,RODP Faculty (P),01/17-05/03,TBA TBA,TN eCampus (formerly RODP)
