AIR
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
PH
   30  694  694 1169 1169 1455 1455 1801 2198 2965 2810 2758 2758 2629 2000 1456 1456  878  878  802  802  575  575  575
  847 1669 1669 2113 2122 2365 2377 3006 3815 3189 3976 3167 3167 3155 2308 2308 1648 1077 1077  941  929  787  787  787
   30  652  652 1134 1157 1611 1611 2083 2480 3247 3092 3040 3040 2911 2282 1738 1738 1212 1212 1096  970  575  575  575
  847 1630 1630 2113 2113 2363 2363 2980 3789 3175 3961 3152 3152 3140 2293 2293 1633 1054 1054  935  935  786  786  786
   30   42   42   42   42   42   42  388  785 1552 1397  746  746  617  587  575  575  575  575  575  575  575  575  575
SAG
   21  104  104  104  104  104  104  104  240  426  325  369  369  222  118   59   59   35   35   35   35   35   35   35
  222  342  342  387  387  416  416  416  555  555  699  560  560  560  338  338  227  189  189  173  173  144  144  144
   21   96   96   96   96   96   96   96  232  418  317  361  361  214  110   51   51   35   35   35   35   35   35   35
  222  333  333  362  362  373  373  373  512  512  656  517  517  517  295  295  184  155  155  155  155  144  144  144
   21   21   21   21   21   21   21   21  157  343  242  203  203   56   35   35   35   35   35   35   35   35   35   35
SCI
  400  556  944 1220 1220 1291 1291 1710 1856 2475 2680 2346 2346 2052 1509 1223 1109  656  576  567  512  505  505  505
  553 1208 1266 1428 1428 1574 1574 2166 2561 2375 2550 2023 2023 2010 1384 1281  760  365  365  299  219  219  219  219
  302  474  847 1079 1079 1187 1187 1713 1862 2476 2442 2216 2216 1973 1469 1218 1064  642  556  529  455  448  448  448
  493 1085 1098 1247 1247 1408 1408 2019 2398 2224 2408 1886 1886 1873 1324 1227  780  383  383  273  273  222  222  222
  230  254  427  427  427  427  427  784  824 1427 1347 1198 1198  998  599  426  413  389  389  389  389  389  389  389
SFA
   44   44  123  189  200  208  218  325  333  393  376  455  455  316  272  238  193  154  146  116  106   98   98   98
  236  387  387  450  450  463  478  555  643  568 1356 1276 1276 1223 1040 1036  889  832  828  826  824  798  798  798
   50   50  129  187  194  216  216  323  331  391  394  473  473  334  290  250  205  166  159  140  140  118  118  118
  236  385  385  447  447  460  466  543  631  556  780  700  700  647  464  460  315  258  253  253  247  234  234  234
   24   24   60   60   60   60   60  114  118  169  150  183  183   99   75   50   39   39   39   39   39   39   39   39
TBA
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
TCM
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
TLC
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
TODD
    0  222  222  222  222  239  239  250  352  425  419  434  434  434  346  265  265  124  124  124  124  107  107  107
   51  298  298  298  298  369  369  582  715  697 1025  697  697  697  468  468  362  221  221  189  189  150  150  150
    0  222  222  222  222  237  237  392  494  567  666  537  537  537  344  263  263  122  122  122  122  107  107  107
   51  298  298  298  298  369  369  582  715  697 1025  697  697  697  468  468  362  221  221  189  189  150  150  150
    0    0    0    0    0    0    0  155  257  330  429  212  212  212  107  107  107  107  107  107  107  107  107  107
TUCKER
    0    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0  140  140  140    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
UP
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
VA
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
VET
    0   16   16   28   28   28   28   61   66  101   63  115  115  115   99   63   47   47   47   35   35   35   35   35
    0   41   41   77   77  102  102  203  270  195  202  121  121  121  121  105   80   44   44   44   44   29   19   19
    0   16   16   16   16   16   16   21   42   77   51   67   67   67   51   51   35   35   35   35   35   35   35   35
    0   16   16   52   52   52   52  139  206  131  138   71   71   71   71   55   55   19   19   19   19   19   19   19
    0    0    0    0    0    0    0   21   26   43   17   17   17   17   17   17   17   17   17   17   17   17   17   17
WMB
    0    0  110  110  110  110  275  308  317  393  362  299  299  286  286  286  176  176  176  176  176   11   11   11
    3  403  403  403  595  595  595  595  729  729 1294 1178 1178 1175 1175 1175  775  775  583  583  583  583  583  583
    0    0  110  110  117  117  120  153  162  238  239  176  176  163  163  163   53   53   53   46   46   43   43   43
    3  403  403  403  403  403  403  403  537  537  792  676  676  673  673  673  273  273  273  273  273  273  273  273
    0    0    0    0    0    0    0   33    0   76   87   63   63   11   11   11   11   11   11   11   11   11   11   11
WPS
    0   10   35   35   35   35   35   61   94   97  129  170  170  170  129  119   94   94   94   94   94   94   94   94
    0  150  150  150  150  168  168  264  330  355  381  326  326  254  195  195  140   45   45   45   45   27   27   27
   18   28   52   52   52   52   52  175  208  207  286  279  279  279  127  117  117   93   93   93   93   93   93   93
    0  150  150  150  150  150  150  246  312  340  366  302  302  230  180  180  125   30   30   30   30   30   30   30
    8   27   51   51   51   51   51  145  157  157  272  226  226  211  108   89   89   65   65   65   65   65   65   65
